timestamp, clocks.current.sm [MHz], power.draw [W], utilization.gpu [%], temperature.gpu, clocks_event_reasons.active
2026/09/12 04:37:43.038, 2190 MHz, 14.77 W, 22 %, 56, 0x0000000000000000
2026/09/12 04:37:43.239, 2190 MHz, 14.77 W, 22 %, 56, 0x0000000000000000
2026/09/12 04:37:43.439, 2190 MHz, 14.77 W, 22 %, 56, 0x0000000000000000
2026/09/12 04:37:43.639, 2190 MHz, 14.56 W, 22 %, 56, 0x0000000000000000
2026/09/12 04:37:43.839, 2190 MHz, 14.56 W, 22 %, 56, 0x0000000000000000
2026/09/12 04:37:44.039, 2190 MHz, 14.81 W, 34 %, 56, 0x0000000000000000
2026/09/12 04:37:44.240, 2190 MHz, 14.81 W, 34 %, 56, 0x0000000000000000
2026/09/12 04:37:44.440, 2190 MHz, 14.81 W, 34 %, 56, 0x0000000000000000
2026/09/12 04:37:44.640, 2190 MHz, 15.86 W, 34 %, 57, 0x0000000000000000
2026/09/12 04:37:44.840, 2190 MHz, 15.86 W, 34 %, 57, 0x0000000000000000
2026/09/12 04:37:45.040, 2190 MHz, 16.12 W, 33 %, 57, 0x0000000000000000
2026/09/12 04:37:45.241, 2190 MHz, 16.12 W, 33 %, 57, 0x0000000000000000
2026/09/12 04:37:45.441, 2190 MHz, 16.12 W, 33 %, 57, 0x0000000000000000
2026/09/12 04:37:45.641, 2190 MHz, 16.37 W, 33 %, 57, 0x0000000000000000
2026/09/12 04:37:45.842, 2190 MHz, 16.37 W, 33 %, 57, 0x0000000000000000
2026/09/12 04:37:46.042, 2190 MHz, 17.07 W, 39 %, 56, 0x0000000000000000
2026/09/12 04:37:46.242, 2190 MHz, 17.07 W, 39 %, 56, 0x0000000000000000
2026/09/12 04:37:46.442, 2190 MHz, 17.07 W, 39 %, 56, 0x0000000000000000
2026/09/12 04:37:46.642, 2190 MHz, 16.88 W, 39 %, 57, 0x0000000000000000
2026/09/12 04:37:46.843, 2190 MHz, 16.88 W, 39 %, 57, 0x0000000000000000
2026/09/12 04:37:47.043, 2190 MHz, 16.99 W, 40 %, 57, 0x0000000000000000
2026/09/12 04:37:47.243, 2190 MHz, 16.99 W, 40 %, 57, 0x0000000000000000
2026/09/12 04:37:47.443, 2190 MHz, 16.99 W, 40 %, 57, 0x0000000000000000
2026/09/12 04:37:47.643, 2190 MHz, 17.42 W, 40 %, 57, 0x0000000000000000
2026/09/12 04:37:47.843, 2190 MHz, 17.42 W, 40 %, 57, 0x0000000000000000
2026/09/12 04:37:48.043, 2190 MHz, 17.74 W, 51 %, 57, 0x0000000000000000
2026/09/12 04:37:48.244, 2190 MHz, 17.74 W, 51 %, 57, 0x0000000000000000
2026/09/12 04:37:48.444, 2190 MHz, 17.74 W, 51 %, 57, 0x0000000000000000
2026/09/12 04:37:48.644, 2190 MHz, 17.99 W, 51 %, 57, 0x0000000000000000
2026/09/12 04:37:48.844, 2190 MHz, 17.99 W, 51 %, 57, 0x0000000000000000
2026/09/12 04:37:49.045, 2190 MHz, 17.74 W, 39 %, 57, 0x0000000000000000
